timestamp_utc,Ticker,Yahoo_Symbol,Sector,Current_Price,Volume,Daily_Liquidity_EGP,Liquidity_Source,Price_Source,Price_As_Of,Price_Freshness,Current_Open,Current_High,Current_Low,Current_Previous_Close,Current_Change_%,Current_Source_URL,Yahoo_Last_Close,Current_Yahoo_Delta_%,Technical_Source_Status
2026-06-10T09:09:51.759143+00:00,GGCC.CA,GGCC.CA,General / Verified EGX Expansion,0.43,13288431.0,5771784.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,0.43,0.44,0.43,0.43,1.4,https://english.mubasher.info/markets/EGX/stocks/GGCC,0.43,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,AXPH.CA,AXPH.CA,General / Verified EGX Expansion,1143.25,3521.0,4025383.25,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,CSAG.CA,CSAG.CA,Transportation & Logistics,31.67,190413.0,5997408.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,31.32,31.7,31.2,31.32,1.12,https://english.mubasher.info/markets/EGX/stocks/CSAG,31.32,1.12,ALIGNED
2026-06-10T09:09:51.759143+00:00,RTVC.CA,RTVC.CA,General / Verified EGX Expansion,3.96,613597.0,2447329.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,4.05,4.05,3.95,4.05,-2.22,https://english.mubasher.info/markets/EGX/stocks/RTVC,4.05,2.22,ALIGNED
2026-06-10T09:09:51.759143+00:00,MCQE.CA,MCQE.CA,Building Materials,181.87,54370.0,10078591.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,186.97,189.5,180.81,186.97,-2.73,https://english.mubasher.info/markets/EGX/stocks/MCQE,186.97,2.73,ALIGNED
2026-06-10T09:09:51.759143+00:00,GTWL.CA,GTWL.CA,General / Verified EGX Expansion,49.98,225823.0,11228298.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,47.84,50.9,48.01,47.84,4.47,https://english.mubasher.info/markets/EGX/stocks/GTWL,47.84,4.47,ALIGNED
2026-06-10T09:09:51.759143+00:00,RREI.CA,RREI.CA,General / Verified EGX Expansion,3.53,1761271.0,6208320.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,3.53,3.55,3.5,3.53,0.0,https://english.mubasher.info/markets/EGX/stocks/RREI,3.53,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,ODIN.CA,ODIN.CA,General / Verified EGX Expansion,2.14,2368761.0,5110936.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,2.18,2.19,2.13,2.18,-1.83,https://english.mubasher.info/markets/EGX/stocks/ODIN,2.18,1.83,ALIGNED
2026-06-10T09:09:51.759143+00:00,TALM.CA,TALM.CA,Education,15.92,176678.0,2819241.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,15.98,16.1,15.8,15.98,-0.38,https://english.mubasher.info/markets/EGX/stocks/TALM,15.98,0.38,ALIGNED
2026-06-10T09:09:51.759143+00:00,ARAB.CA,ARAB.CA,Real Estate,0.2,118317307.0,24060844.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,0.2,0.21,0.2,0.2,-0.49,https://english.mubasher.info/markets/EGX/stocks/ARAB,0.2,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,SPMD.CA,SPMD.CA,General / Verified EGX Expansion,0.42,8937564.0,3787338.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:49 AM market time,DELAYED_CURRENT,0.42,0.43,0.42,0.42,0.47,https://english.mubasher.info/markets/EGX/stocks/SPMD,0.42,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,AMIA.CA,AMIA.CA,General / Verified EGX Expansion,9.06,408546.0,3726188.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,9.09,9.2,9.03,9.09,-0.33,https://english.mubasher.info/markets/EGX/stocks/AMIA,9.09,0.33,ALIGNED
2026-06-10T09:09:51.759143+00:00,EPCO.CA,EPCO.CA,General / Verified EGX Expansion,9.39,171294.0,1605857.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,9.28,9.46,9.3,9.28,1.19,https://english.mubasher.info/markets/EGX/stocks/EPCO,9.28,1.19,ALIGNED
2026-06-10T09:09:51.759143+00:00,MEPA.CA,MEPA.CA,General / Verified EGX Expansion,1.72,925717.0,1593663.12,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,1.73,1.74,1.71,1.73,-0.58,https://english.mubasher.info/markets/EGX/stocks/MEPA,1.73,0.58,ALIGNED
2026-06-10T09:09:51.759143+00:00,MOIL.CA,MOIL.CA,Energy & Petrochemicals,0.48,18442.0,8821.78,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:35 AM market time,DELAYED_CURRENT,0.48,0.48,0.48,0.48,-0.42,https://english.mubasher.info/markets/EGX/stocks/MOIL,0.48,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,MENA.CA,MENA.CA,Real Estate,6.74,212118.0,1443458.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:46 AM market time,DELAYED_CURRENT,6.77,6.93,6.71,6.77,-0.44,https://english.mubasher.info/markets/EGX/stocks/MENA,6.77,0.44,ALIGNED
2026-06-10T09:09:51.759143+00:00,SDTI.CA,SDTI.CA,General / Verified EGX Expansion,47.24,26488.0,1254344.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,47.5,47.66,47.01,47.5,-0.55,https://english.mubasher.info/markets/EGX/stocks/SDTI,47.5,0.55,ALIGNED
2026-06-10T09:09:51.759143+00:00,SIPC.CA,SIPC.CA,General / Verified EGX Expansion,3.63,310933.0,1128401.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:45 AM market time,DELAYED_CURRENT,3.61,3.65,3.62,3.61,0.55,https://english.mubasher.info/markets/EGX/stocks/SIPC,3.61,0.55,ALIGNED
2026-06-10T09:09:51.759143+00:00,SVCE.CA,SVCE.CA,General / Verified EGX Expansion,8.68,1197549.0,10376233.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,8.68,8.77,8.61,8.68,0.0,https://english.mubasher.info/markets/EGX/stocks/SVCE,8.68,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,TMGH.CA,TMGH.CA,Real Estate,95.96,791870.0,76012880.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,95.8,96.49,95.54,95.8,0.17,https://english.mubasher.info/markets/EGX/stocks/TMGH,95.8,0.17,ALIGNED
2026-06-10T09:09:51.759143+00:00,CCRS.CA,CCRS.CA,General / Verified EGX Expansion,2.46,1204693.0,2966580.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,2.46,2.48,2.45,2.46,0.0,https://english.mubasher.info/markets/EGX/stocks/CCRS,2.46,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,GIHD.CA,GIHD.CA,General / Verified EGX Expansion,41.73,22449.0,940295.81,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,41.76,42.23,41.52,41.76,-0.07,https://english.mubasher.info/markets/EGX/stocks/GIHD,41.76,0.07,ALIGNED
2026-06-10T09:09:51.759143+00:00,SWDY.CA,SWDY.CA,Industrial Goods & Cables,87.16,60798.0,5317766.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,87.32,88.0,87.1,87.32,-0.18,https://english.mubasher.info/markets/EGX/stocks/SWDY,87.32,0.18,ALIGNED
2026-06-10T09:09:51.759143+00:00,ZEOT.CA,ZEOT.CA,General / Verified EGX Expansion,9.18,98287.0,904403.81,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:44 AM market time,DELAYED_CURRENT,9.22,9.29,9.16,9.22,-0.43,https://english.mubasher.info/markets/EGX/stocks/ZEOT,9.22,0.43,ALIGNED
2026-06-10T09:09:51.759143+00:00,SNFC.CA,SNFC.CA,General / Verified EGX Expansion,12.1,402126.0,4871204.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,12.13,12.19,12.01,12.13,-0.25,https://english.mubasher.info/markets/EGX/stocks/SNFC,12.13,0.25,ALIGNED
2026-06-10T09:09:51.759143+00:00,EBSC.CA,EBSC.CA,General / Verified EGX Expansion,1.82,474002.0,862683.66,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,EAST.CA,EAST.CA,"Food, Beverages & Tobacco",39.41,22356.0,879819.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,39.74,39.7,39.15,39.74,-0.83,https://english.mubasher.info/markets/EGX/stocks/EAST,39.74,0.83,ALIGNED
2026-06-10T09:09:51.759143+00:00,SKPC.CA,SKPC.CA,Basic Resources & Chemicals,17.24,575145.0,9946165.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,17.25,17.42,17.21,17.25,-0.06,https://english.mubasher.info/markets/EGX/stocks/SKPC,17.25,0.06,ALIGNED
2026-06-10T09:09:51.759143+00:00,AMOC.CA,AMOC.CA,Energy & Petrochemicals,8.27,1435473.0,11902911.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,8.26,8.39,8.22,8.26,0.12,https://english.mubasher.info/markets/EGX/stocks/AMOC,8.26,0.12,ALIGNED
2026-06-10T09:09:51.759143+00:00,HRHO.CA,HRHO.CA,Non-bank Financial Services,26.8,1139618.0,30519998.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,26.7,26.91,26.6,26.7,0.37,https://english.mubasher.info/markets/EGX/stocks/HRHO,26.7,0.37,ALIGNED
2026-06-10T09:09:51.759143+00:00,SEIG.CA,SEIG.CA,General / Verified EGX Expansion,188.73,2414.0,456727.22,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,188.29,191.5,187.9,188.29,0.23,https://english.mubasher.info/markets/EGX/stocks/SEIG,188.29,0.23,ALIGNED
2026-06-10T09:09:51.759143+00:00,PRMH.CA,PRMH.CA,General / Verified EGX Expansion,2.71,1972331.0,5411518.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:54 AM market time,DELAYED_CURRENT,2.77,2.81,2.7,2.77,-2.17,https://english.mubasher.info/markets/EGX/stocks/PRMH,2.77,2.17,ALIGNED
2026-06-10T09:09:51.759143+00:00,PRDC.CA,PRDC.CA,Real Estate,6.07,873582.0,5375224.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,6.14,6.2,6.07,6.14,-1.14,https://english.mubasher.info/markets/EGX/stocks/PRDC,6.14,1.14,ALIGNED
2026-06-10T09:09:51.759143+00:00,POUL.CA,POUL.CA,"Food, Beverages & Tobacco",36.98,117133.0,4356441.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,37.45,37.89,36.91,37.45,-1.26,https://english.mubasher.info/markets/EGX/stocks/POUL,37.45,1.26,ALIGNED
2026-06-10T09:09:51.759143+00:00,BINV.CA,BINV.CA,Investment Holding,46.53,19659.0,918081.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,46.99,47.02,46.5,46.99,-0.98,https://english.mubasher.info/markets/EGX/stocks/BINV,46.99,0.98,ALIGNED
2026-06-10T09:09:51.759143+00:00,SCEM.CA,SCEM.CA,Building Materials,63.11,75071.0,4752858.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,63.76,63.86,63.05,63.76,-1.02,https://english.mubasher.info/markets/EGX/stocks/SCEM,63.76,1.02,ALIGNED
2026-06-10T09:09:51.759143+00:00,FWRY.CA,FWRY.CA,Fintech & Payments,18.59,14069204.0,262437024.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,18.71,18.76,18.58,18.71,-0.64,https://english.mubasher.info/markets/EGX/stocks/FWRY,18.71,0.64,ALIGNED
2026-06-10T09:09:51.759143+00:00,DSCW.CA,DSCW.CA,General / Verified EGX Expansion,1.81,3265709.0,5940306.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,1.82,1.83,1.81,1.82,-0.55,https://english.mubasher.info/markets/EGX/stocks/DSCW,1.82,0.55,ALIGNED
2026-06-10T09:09:51.759143+00:00,WKOL.CA,WKOL.CA,General / Verified EGX Expansion,299.94,6362.0,1929699.13,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,302.82,307.99,296.31,302.82,-0.95,https://english.mubasher.info/markets/EGX/stocks/WKOL,302.82,0.95,ALIGNED
2026-06-10T09:09:51.759143+00:00,CANA.CA,CANA.CA,Banking & Financials,37.49,79111.0,2992881.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,37.22,38.17,37.3,37.22,0.73,https://english.mubasher.info/markets/EGX/stocks/CANA,37.22,0.73,ALIGNED
2026-06-10T09:09:51.759143+00:00,MILS.CA,MILS.CA,General / Verified EGX Expansion,143.17,12244.0,1756181.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,143.89,144.95,142.06,143.89,-0.5,https://english.mubasher.info/markets/EGX/stocks/MILS,143.89,0.5,ALIGNED
2026-06-10T09:09:51.759143+00:00,EGAS.CA,EGAS.CA,Energy & Petrochemicals,49.99,43222.0,2147599.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,49.56,50.05,49.42,49.56,0.87,https://english.mubasher.info/markets/EGX/stocks/EGAS,49.56,0.87,ALIGNED
2026-06-10T09:09:51.759143+00:00,AALR.CA,AALR.CA,General / Verified EGX Expansion,218.12,20855.0,4609230.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,220.4,224.7,218.0,220.4,-1.03,https://english.mubasher.info/markets/EGX/stocks/AALR,220.4,1.03,ALIGNED
2026-06-10T09:09:51.759143+00:00,IDRE.CA,IDRE.CA,General / Verified EGX Expansion,44.0,79795.0,3513283.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:44 AM market time,DELAYED_CURRENT,44.49,44.87,43.51,44.49,-1.1,https://english.mubasher.info/markets/EGX/stocks/IDRE,44.49,1.1,ALIGNED
2026-06-10T09:09:51.759143+00:00,CIRA.CA,CIRA.CA,Education,26.27,158959.0,4196858.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:47 AM market time,DELAYED_CURRENT,26.5,26.75,26.26,26.5,-0.87,https://english.mubasher.info/markets/EGX/stocks/CIRA,26.5,0.87,ALIGNED
2026-06-10T09:09:51.759143+00:00,PHAR.CA,PHAR.CA,Healthcare,86.27,42187.0,3649818.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,86.45,87.0,86.01,86.45,-0.21,https://english.mubasher.info/markets/EGX/stocks/PHAR,86.45,0.21,ALIGNED
2026-06-10T09:09:51.759143+00:00,OIH.CA,OIH.CA,Investment Holding,1.39,15484311.0,21670998.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,1.4,1.41,1.39,1.4,-0.71,https://english.mubasher.info/markets/EGX/stocks/OIH,1.4,0.71,ALIGNED
2026-06-10T09:09:51.759143+00:00,ELWA.CA,ELWA.CA,General / Verified EGX Expansion,2.12,730198.0,1544700.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,2.14,2.18,2.07,2.14,-0.93,https://english.mubasher.info/markets/EGX/stocks/ELWA,2.14,0.93,ALIGNED
2026-06-10T09:09:51.759143+00:00,EOSB.CA,EOSB.CA,General / Verified EGX Expansion,1.42,178663.0,253701.45,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,BIOC.CA,BIOC.CA,General / Verified EGX Expansion,71.19,31681.0,2271305.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,72.99,73.84,70.41,72.99,-2.47,https://english.mubasher.info/markets/EGX/stocks/BIOC,72.99,2.47,ALIGNED
2026-06-10T09:09:51.759143+00:00,NEDA.CA,NEDA.CA,General / Verified EGX Expansion,2.8,47276.0,132372.8,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,SMFR.CA,SMFR.CA,General / Verified EGX Expansion,205.18,9796.0,2012366.88,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,207.11,208.39,204.0,207.11,-0.93,https://english.mubasher.info/markets/EGX/stocks/SMFR,207.11,0.93,ALIGNED
2026-06-10T09:09:51.759143+00:00,SAUD.CA,SAUD.CA,Banking & Financials,21.74,268164.0,5883817.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,22.16,22.2,21.6,22.16,-1.9,https://english.mubasher.info/markets/EGX/stocks/SAUD,22.16,1.9,ALIGNED
2026-06-10T09:09:51.759143+00:00,EALR.CA,EALR.CA,General / Verified EGX Expansion,361.07,4843.0,1765179.13,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:45 AM market time,DELAYED_CURRENT,367.07,374.0,359.1,367.07,-1.63,https://english.mubasher.info/markets/EGX/stocks/EALR,367.07,1.63,ALIGNED
2026-06-10T09:09:51.759143+00:00,INFI.CA,INFI.CA,General / Verified EGX Expansion,100.69,27275.0,2744645.25,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,101.01,102.29,100.0,101.01,-0.32,https://english.mubasher.info/markets/EGX/stocks/INFI,101.01,0.32,ALIGNED
2026-06-10T09:09:51.759143+00:00,ECAP.CA,ECAP.CA,General / Verified EGX Expansion,31.01,23601.0,732969.88,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,31.15,31.2,31.0,31.15,-0.45,https://english.mubasher.info/markets/EGX/stocks/ECAP,31.15,0.45,ALIGNED
2026-06-10T09:09:51.759143+00:00,OCPH.CA,OCPH.CA,General / Verified EGX Expansion,359.35,4605.0,1656919.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:53 AM market time,DELAYED_CURRENT,361.01,368.5,357.1,361.01,-0.46,https://english.mubasher.info/markets/EGX/stocks/OCPH,361.01,0.46,ALIGNED
2026-06-10T09:09:51.759143+00:00,MIPH.CA,MIPH.CA,Healthcare,663.27,3043.0,2029303.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:34 AM market time,DELAYED_CURRENT,660.66,670.0,654.1,660.66,0.4,https://english.mubasher.info/markets/EGX/stocks/MIPH,660.66,0.4,ALIGNED
2026-06-10T09:09:51.759143+00:00,EKHO.CA,EKHO.CA,Energy & Petrochemicals,0.67,0.0,0.0,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,ALCN.CA,ALCN.CA,Transportation & Logistics,28.64,204031.0,5847556.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,28.72,28.95,28.52,28.72,-0.28,https://english.mubasher.info/markets/EGX/stocks/ALCN,28.72,0.28,ALIGNED
2026-06-10T09:09:51.759143+00:00,PHTV.CA,PHTV.CA,General / Verified EGX Expansion,207.28,5983.0,1242353.13,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:49 AM market time,DELAYED_CURRENT,208.1,209.8,206.02,208.1,-0.39,https://english.mubasher.info/markets/EGX/stocks/PHTV,208.1,0.39,ALIGNED
2026-06-10T09:09:51.759143+00:00,LCSW.CA,LCSW.CA,Building Materials,27.12,68581.0,1867173.88,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,27.3,27.5,27.03,27.3,-0.66,https://english.mubasher.info/markets/EGX/stocks/LCSW,27.3,0.66,ALIGNED
2026-06-10T09:09:51.759143+00:00,RACC.CA,RACC.CA,General / Verified EGX Expansion,9.84,114613.0,1127318.13,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,9.84,9.9,9.8,9.84,0.0,https://english.mubasher.info/markets/EGX/stocks/RACC,9.84,0.0,ALIGNED
2026-06-10T09:09:51.759143+00:00,ATLC.CA,ATLC.CA,Non-bank Financial Services,5.02,129828.0,652472.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,5.06,5.06,5.0,5.06,-0.79,https://english.mubasher.info/markets/EGX/stocks/ATLC,5.06,0.79,ALIGNED
2026-06-10T09:09:51.759143+00:00,AFMC.CA,AFMC.CA,General / Verified EGX Expansion,72.05,14014.0,1013605.63,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,72.95,73.4,72.0,72.95,-1.23,https://english.mubasher.info/markets/EGX/stocks/AFMC,72.95,1.23,ALIGNED
2026-06-10T09:09:51.759143+00:00,EFIH.CA,EFIH.CA,Fintech & Payments,21.15,183200.0,3880684.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,21.34,21.27,21.01,21.34,-0.89,https://english.mubasher.info/markets/EGX/stocks/EFIH,21.34,0.89,ALIGNED
2026-06-10T09:09:51.759143+00:00,ABUK.CA,ABUK.CA,Basic Resources & Chemicals,80.54,421741.0,34098552.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,81.2,81.49,80.39,81.2,-0.81,https://english.mubasher.info/markets/EGX/stocks/ABUK,81.2,0.81,ALIGNED
2026-06-10T09:09:51.759143+00:00,MFPC.CA,MFPC.CA,Basic Resources & Chemicals,41.77,490199.0,20579540.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,42.15,42.48,41.57,42.15,-0.9,https://english.mubasher.info/markets/EGX/stocks/MFPC,42.15,0.9,ALIGNED
2026-06-10T09:09:51.759143+00:00,EASB.CA,EASB.CA,General / Verified EGX Expansion,5.02,91895.0,459663.94,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:44 AM market time,DELAYED_CURRENT,5.0,5.06,4.95,5.0,0.4,https://english.mubasher.info/markets/EGX/stocks/EASB,5.0,0.4,ALIGNED
2026-06-10T09:09:51.759143+00:00,ELNA.CA,ELNA.CA,General / Verified EGX Expansion,39.54,7667.0,303153.19,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,RAKT.CA,RAKT.CA,General / Verified EGX Expansion,23.79,4786.0,113858.94,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,GMCI.CA,GMCI.CA,General / Verified EGX Expansion,1.74,245978.0,428001.72,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,NHPS.CA,NHPS.CA,General / Verified EGX Expansion,69.38,10699.0,743946.31,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,69.5,69.99,69.13,69.5,-0.17,https://english.mubasher.info/markets/EGX/stocks/NHPS,69.5,0.17,ALIGNED
2026-06-10T09:09:51.759143+00:00,IRON.CA,IRON.CA,Basic Resources & Chemicals,32.33,91541.0,2965190.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,32.45,32.77,32.25,32.45,-0.37,https://english.mubasher.info/markets/EGX/stocks/IRON,32.45,0.37,ALIGNED
2026-06-10T09:09:51.759143+00:00,MOIN.CA,MOIN.CA,General / Verified EGX Expansion,25.01,19111.0,477966.11,Yahoo Finance,Yahoo Finance,2026-06-08T21:00:00+00:00,FRESH,,,,,,,,,
2026-06-10T09:09:51.759143+00:00,CNFN.CA,CNFN.CA,Non-bank Financial Services,4.59,423696.0,1943933.0,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:52 AM market time,DELAYED_CURRENT,4.57,4.62,4.55,4.57,0.44,https://english.mubasher.info/markets/EGX/stocks/CNFN,4.57,0.44,ALIGNED
2026-06-10T09:09:51.759143+00:00,HDBK.CA,HDBK.CA,Banking & Financials,140.68,24189.0,3403061.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:51 AM market time,DELAYED_CURRENT,141.64,142.36,140.02,141.64,-0.68,https://english.mubasher.info/markets/EGX/stocks/HDBK,141.64,0.68,ALIGNED
2026-06-10T09:09:51.759143+00:00,RUBX.CA,RUBX.CA,General / Verified EGX Expansion,10.37,398447.0,4162439.75,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:50 AM market time,DELAYED_CURRENT,10.48,10.6,10.32,10.48,-1.05,https://english.mubasher.info/markets/EGX/stocks/RUBX,10.48,1.05,ALIGNED
2026-06-10T09:09:51.759143+00:00,CLHO.CA,CLHO.CA,Healthcare,14.86,299840.0,4469366.5,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:48 AM market time,DELAYED_CURRENT,14.94,15.07,14.8,14.94,-0.54,https://english.mubasher.info/markets/EGX/stocks/CLHO,14.94,0.54,ALIGNED
2026-06-10T09:09:51.759143+00:00,EGBE.CA,EGBE.CA,Banking & Financials,0.44,148686.0,65524.01,Mubasher delayed stock page,Yahoo Finance history + Mubasher delayed current trading data,10:31 AM market time,DELAYED_CURRENT,0.45,0.45,0.44,0.45,-2.01,https://english.mubasher.info/markets/EGX/stocks/EGBE,0.45,2.22,ALIGNED
