timestamp_utc,Ticker,Sector,Rank_Score,Sector_Rank,Flow_Regime,Market_Risk_Mode,Buy_Ready,Buy_Block_Reasons,Outlook_Label,Outlook_Score,Liquidity_Regime,Sector_Momentum,Risk_Notes,Current_Price,Daily_Liquidity_EGP,Liquidity_Source,Liquidity_Spike,RSI,Support_20D,Resistance_20D,Support_Distance_%,Resistance_Distance_%
2026-06-01T23:19:15.945593+00:00,ICID.CA,General / Verified EGX Expansion,27.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,91.37,ACCUMULATION_SPIKE,IMPROVING,momentum is extended; sector is not leading,4.68,34468940.0,DirectFN delayed trading data,5.42,69.18,4.3,5.07,8.84,8.33
2026-06-01T23:19:15.945593+00:00,KABO.CA,Textiles,26.4,3,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,99.18,TRADEABLE,LEADING,No major short-term scanner risk flags.,6.4,12369860.0,DirectFN delayed trading data,0.86,54.69,5.92,6.3,8.11,-1.56
2026-06-01T23:19:15.945593+00:00,ORWE.CA,Textiles,26.4,3,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,94.18,TRADEABLE,LEADING,liquidity is cooling,23.25,16191202.0,DirectFN delayed trading data,0.38,59.23,21.43,22.69,8.49,-2.41
2026-06-01T23:19:15.945593+00:00,ORAS.CA,Industrial Goods & Construction,25.4,2,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,90.5,TRADEABLE,LEADING,far above support,430.0,111898008.0,DirectFN delayed trading data,1.0,50.0,71.05,71.05,505.21,-83.48
2026-06-01T23:19:15.945593+00:00,NCCW.CA,General / Verified EGX Expansion,24.75,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,57.37,ACCUMULATION_SPIKE,IMPROVING,overheated RSI; sector is not leading,6.12,41513460.0,DirectFN delayed trading data,3.2,35.96,5.13,5.78,19.3,-5.56
2026-06-01T23:19:15.945593+00:00,SPMD.CA,General / Verified EGX Expansion,24.61,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,75.37,TRADEABLE,IMPROVING,sector is not leading,0.43,31287526.0,DirectFN delayed trading data,1.13,60.47,0.38,0.43,13.16,0.0
2026-06-01T23:19:15.945593+00:00,ELEC.CA,Industrial Goods & Cables,24.4,1,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,75.42,ACCUMULATION_SPIKE,LEADING,weak RSI; far above support,3.11,240493456.0,DirectFN delayed trading data,6.16,29.17,2.06,2.26,50.97,-27.33
2026-06-01T23:19:15.945593+00:00,ARAB.CA,Real Estate,24.02,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,86.36,ACCUMULATION_SPIKE,IMPROVING,sector is not leading,0.21,150615824.0,DirectFN delayed trading data,2.64,50.0,0.19,0.21,10.53,0.0
2026-06-01T23:19:15.945593+00:00,ETRS.CA,General / Verified EGX Expansion,22.95,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,67.37,TRADEABLE,IMPROVING,close to resistance; sector is not leading,8.05,42519444.0,DirectFN delayed trading data,1.3,59.06,7.37,8.18,9.23,1.61
2026-06-01T23:19:15.945593+00:00,ECAP.CA,General / Verified EGX Expansion,22.91,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,79.37,ACCUMULATION_SPIKE,IMPROVING,sector is not leading,31.49,12657803.0,DirectFN delayed trading data,2.28,48.39,27.82,31.33,13.19,-0.51
2026-06-01T23:19:15.945593+00:00,GIHD.CA,General / Verified EGX Expansion,22.81,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,51.37,ACCUMULATION_SPIKE,IMPROVING,overheated RSI; close to resistance; sector is not leading,43.82,12485290.0,DirectFN delayed trading data,2.23,37.68,39.1,44.5,12.07,1.55
2026-06-01T23:19:15.945593+00:00,BTFH.CA,Non-bank Financial Services,22.63,7,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,85.53,ACCUMULATION_SPIKE,IMPROVING,No major short-term scanner risk flags.,3.42,426312576.0,DirectFN delayed trading data,1.91,48.0,3.02,3.32,13.25,-2.92
2026-06-01T23:19:15.945593+00:00,ACGC.CA,Textiles,22.4,3,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,66.18,TRADEABLE,LEADING,liquidity is cooling; below MA20; momentum is extended,8.96,16762178.0,DirectFN delayed trading data,0.39,63.96,8.3,10.86,7.95,21.21
2026-06-01T23:19:15.945593+00:00,ADPC.CA,General / Verified EGX Expansion,22.37,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,69.37,ACCUMULATION_SPIKE,IMPROVING,overheated RSI; sector is not leading,3.84,40054816.0,DirectFN delayed trading data,2.01,37.5,3.54,4.45,8.47,15.89
2026-06-01T23:19:15.945593+00:00,MCRO.CA,General / Verified EGX Expansion,21.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,69.37,TRADEABLE,IMPROVING,liquidity is cooling; sector is not leading,1.27,40912416.0,DirectFN delayed trading data,0.38,40.91,1.18,1.4,7.63,10.24
2026-06-01T23:19:15.945593+00:00,CNFN.CA,Non-bank Financial Services,20.81,7,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,73.53,TRADEABLE,IMPROVING,No major short-term scanner risk flags.,5.19,13865195.0,DirectFN delayed trading data,0.93,45.83,4.33,4.95,19.86,-4.62
2026-06-01T23:19:15.945593+00:00,AMER.CA,Real Estate,20.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,43.36,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; overheated RSI; sector is not leading,2.26,60357364.0,DirectFN delayed trading data,0.52,73.63,2.06,2.87,9.71,26.99
2026-06-01T23:19:15.945593+00:00,EHDR.CA,General / Verified EGX Expansion,20.47,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,45.37,TRADEABLE,IMPROVING,overheated RSI; sector is not leading,2.51,32288416.0,DirectFN delayed trading data,1.06,39.29,2.17,2.44,15.67,-2.79
2026-06-01T23:19:15.945593+00:00,SKPC.CA,Basic Resources & Chemicals,20.35,9,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,62.37,TRADEABLE,IMPROVING,liquidity is cooling; sector is not leading,19.6,25652360.0,DirectFN delayed trading data,0.19,44.75,16.8,18.98,16.67,-3.16
2026-06-01T23:19:15.945593+00:00,ATQA.CA,Basic Resources & Chemicals,20.35,9,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,52.37,TRADEABLE,IMPROVING,liquidity is cooling; overheated RSI; sector is not leading,10.07,32112844.0,DirectFN delayed trading data,0.6,36.76,9.41,10.72,7.01,6.45
2026-06-01T23:19:15.945593+00:00,COSG.CA,General / Verified EGX Expansion,20.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,BULLISH_WATCH,74.37,TRADEABLE,IMPROVING,liquidity is cooling; sector is not leading,1.54,14189483.0,DirectFN delayed trading data,0.3,61.29,1.44,1.65,6.94,7.14
2026-06-01T23:19:15.945593+00:00,DAPH.CA,General / Verified EGX Expansion,20.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,51.37,TRADEABLE,IMPROVING,overheated RSI; sector is not leading,88.82,31801306.0,DirectFN delayed trading data,0.99,38.67,79.25,96.0,12.08,8.08
2026-06-01T23:19:15.945593+00:00,ELSH.CA,General / Verified EGX Expansion,20.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,60.37,TRADEABLE,IMPROVING,liquidity is cooling; momentum is extended; sector is not leading,8.37,13010044.0,DirectFN delayed trading data,0.52,63.83,7.54,8.67,11.01,3.58
2026-06-01T23:19:15.945593+00:00,ROTO.CA,General / Verified EGX Expansion,20.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,67.37,TRADEABLE,IMPROVING,close to resistance; sector is not leading,36.33,11049509.0,DirectFN delayed trading data,0.81,41.03,32.66,36.69,11.24,0.99
2026-06-01T23:19:15.945593+00:00,SIPC.CA,General / Verified EGX Expansion,20.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,65.37,ACCUMULATION_SPIKE,IMPROVING,weak RSI; sector is not leading,3.72,162426640.0,DirectFN delayed trading data,11.14,31.71,3.4,3.8,9.41,2.15
2026-06-01T23:19:15.945593+00:00,AJWA.CA,General / Verified EGX Expansion,19.51,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,67.37,ACCUMULATION_SPIKE,IMPROVING,below MA20; sector is not leading,129.13,15468334.0,DirectFN delayed trading data,1.58,46.82,130.01,139.5,-0.68,8.03
2026-06-01T23:19:15.945593+00:00,ELKA.CA,General / Verified EGX Expansion,19.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,69.37,TRADEABLE,IMPROVING,liquidity is cooling; sector is not leading,1.19,15340772.0,DirectFN delayed trading data,0.54,44.44,1.1,1.25,8.18,5.04
2026-06-01T23:19:15.945593+00:00,PRMH.CA,General / Verified EGX Expansion,19.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,40.37,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; sector is not leading,1.59,124150192.0,DirectFN delayed trading data,11.37,61.11,2.05,2.35,-22.44,47.8
2026-06-01T23:19:15.945593+00:00,HDBK.CA,Banking & Financials,19.3,13,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,40.25,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; sector is not leading,89.66,473890400.0,DirectFN delayed trading data,20.8,40.51,140.0,154.99,-35.96,72.86
2026-06-01T23:19:15.945593+00:00,GBCO.CA,Automotive & Distribution,19.07,4,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,41.18,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; overheated RSI,27.0,57489240.0,DirectFN delayed trading data,0.51,35.34,25.25,29.5,6.93,9.26
2026-06-01T23:19:15.945593+00:00,EEII.CA,General / Verified EGX Expansion,18.95,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,61.37,TRADEABLE,IMPROVING,below MA20; sector is not leading,2.33,27133828.0,DirectFN delayed trading data,1.3,43.18,2.27,2.58,2.64,10.73
2026-06-01T23:19:15.945593+00:00,PHDC.CA,Real Estate,18.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,32.36,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; sector is not leading,8.61,72670040.0,DirectFN delayed trading data,0.17,59.95,11.27,15.25,-23.6,77.12
2026-06-01T23:19:15.945593+00:00,ZMID.CA,Real Estate,18.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,51.36,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; sector is not leading,5.74,45971304.0,DirectFN delayed trading data,0.27,49.61,5.77,6.57,-0.52,14.46
2026-06-01T23:19:15.945593+00:00,SVCE.CA,General / Verified EGX Expansion,18.63,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,47.37,TRADEABLE,IMPROVING,below MA20; momentum is extended; sector is not leading,8.6,206264256.0,DirectFN delayed trading data,1.14,63.33,7.29,10.15,17.97,18.02
2026-06-01T23:19:15.945593+00:00,SWDY.CA,Industrial Goods & Cables,18.4,1,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,21.42,TRADEABLE,LEADING,liquidity is cooling; below MA20; below MA50; overheated RSI,78.25,35265068.0,DirectFN delayed trading data,0.72,36.99,86.01,93.0,-9.02,18.85
2026-06-01T23:19:15.945593+00:00,IDRE.CA,General / Verified EGX Expansion,18.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,48.37,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; momentum is extended; sector is not leading,40.71,11283737.0,DirectFN delayed trading data,0.34,62.33,37.62,49.6,8.21,21.84
2026-06-01T23:19:15.945593+00:00,OIH.CA,Investment Holding,18.34,11,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,WEAK_OR_RISKY,34.35,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; overheated RSI; sector is not leading,1.47,38583204.0,DirectFN delayed trading data,0.26,37.5,1.44,1.66,2.08,12.93
2026-06-01T23:19:15.945593+00:00,ACAMD.CA,General / Verified EGX Expansion,18.29,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,37.37,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; momentum is extended; sector is not leading,1.72,293166464.0,DirectFN delayed trading data,3.47,66.67,1.94,2.28,-11.34,32.56
2026-06-01T23:19:15.945593+00:00,SCEM.CA,Building Materials,18.26,14,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,61.16,TRADEABLE,IMPROVING,below MA20; sector is not leading,62.25,40225284.0,DirectFN delayed trading data,0.93,58.19,58.71,72.2,6.03,15.98
2026-06-01T23:19:15.945593+00:00,CSAG.CA,Transportation & Logistics,18.24,5,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,NEUTRAL,47.15,TRADEABLE,IMPROVING,liquidity is cooling; overheated RSI,34.86,7181852.0,DirectFN delayed trading data,0.35,39.38,30.05,32.43,16.01,-6.97
2026-06-01T23:19:15.945593+00:00,MCQE.CA,Building Materials,18.24,14,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,45.16,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; sector is not leading,170.98,49689096.0,DirectFN delayed trading data,2.49,56.18,185.12,201.0,-7.64,17.56
2026-06-01T23:19:15.945593+00:00,MBSC.CA,Building Materials,18.17,14,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,56.16,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; sector is not leading,267.01,9904248.0,DirectFN delayed trading data,0.21,60.65,258.5,295.0,3.29,10.48
2026-06-01T23:19:15.945593+00:00,BINV.CA,Investment Holding,18.1,11,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,37.35,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; momentum is extended; sector is not leading,37.0,24629380.0,DirectFN delayed trading data,2.38,69.39,38.0,45.0,-2.63,21.62
2026-06-01T23:19:15.945593+00:00,ALCN.CA,Transportation & Logistics,18.06,5,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,35.15,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50,24.48,17632852.0,DirectFN delayed trading data,0.49,44.8,28.4,30.35,-13.8,23.98
2026-06-01T23:19:15.945593+00:00,POUL.CA,"Food, Beverages & Tobacco",18.02,19,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,22.56,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; momentum is extended,25.75,17500206.0,DirectFN delayed trading data,0.28,64.63,33.8,39.17,-23.82,52.12
2026-06-01T23:19:15.945593+00:00,MPCO.CA,Agriculture & Food Production,17.24,15,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,51.09,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; sector is not leading,1.62,26778606.0,DirectFN delayed trading data,0.68,46.67,1.54,1.78,5.19,9.88
2026-06-01T23:19:15.945593+00:00,EFIH.CA,Fintech & Payments,17.22,16,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,28.06,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; sector is not leading,18.49,32610652.0,DirectFN delayed trading data,0.53,47.26,20.1,22.83,-8.01,23.47
2026-06-01T23:19:15.945593+00:00,EFID.CA,"Food, Beverages & Tobacco",17.02,19,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,27.56,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; sector is not leading,27.5,15353191.0,DirectFN delayed trading data,0.32,53.81,27.49,29.06,0.04,5.67
2026-06-01T23:19:15.945593+00:00,DTPP.CA,General / Verified EGX Expansion,16.9,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,55.37,TRADEABLE,IMPROVING,below MA20; sector is not leading,119.92,8547515.0,DirectFN delayed trading data,0.88,59.0,121.0,139.7,-0.89,16.49
2026-06-01T23:19:15.945593+00:00,IRON.CA,Basic Resources & Chemicals,16.82,9,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,62.37,TRADEABLE,IMPROVING,liquidity is cooling; close to resistance; sector is not leading,35.01,6473015.0,DirectFN delayed trading data,0.67,46.14,31.83,35.08,9.99,0.2
2026-06-01T23:19:15.945593+00:00,ORHD.CA,Real Estate,16.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,10.36,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; overheated RSI,25.4,28849162.0,DirectFN delayed trading data,0.14,70.84,30.15,37.88,-15.75,49.13
2026-06-01T23:19:15.945593+00:00,MILS.CA,General / Verified EGX Expansion,16.52,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,50.37,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; sector is not leading,129.38,8168110.0,DirectFN delayed trading data,0.29,48.83,109.0,153.0,18.7,18.26
2026-06-01T23:19:15.945593+00:00,EGCH.CA,Basic Resources & Chemicals,16.35,9,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,WEAK_OR_RISKY,34.37,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; overheated RSI; sector is not leading,12.49,33835672.0,DirectFN delayed trading data,0.28,71.82,11.64,14.98,7.3,19.94
2026-06-01T23:19:15.945593+00:00,COPR.CA,General / Verified EGX Expansion,16.35,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,WEAK_OR_RISKY,31.37,TRADEABLE,IMPROVING,liquidity is cooling; overheated RSI; far above support; sector is not leading,0.36,20233232.0,DirectFN delayed trading data,0.5,76.92,0.29,0.37,24.14,2.78
2026-06-01T23:19:15.945593+00:00,ISMQ.CA,Basic Resources & Chemicals,16.21,9,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,11.37,TRADEABLE,IMPROVING,below MA20; below MA50; overheated RSI; sector is not leading,7.03,70272056.0,DirectFN delayed trading data,1.43,36.11,7.26,7.94,-3.17,12.94
2026-06-01T23:19:15.945593+00:00,INFI.CA,General / Verified EGX Expansion,16.13,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY,CONSTRUCTIVE,58.37,TRADEABLE,IMPROVING,liquidity is cooling; far above support; sector is not leading,127.0,5779083.0,DirectFN delayed trading data,0.27,50.13,95.7,112.5,32.71,-11.42
2026-06-01T23:19:15.945593+00:00,ASPI.CA,General / Verified EGX Expansion,16.11,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,NEUTRAL,40.37,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; sector is not leading,0.27,25227688.0,DirectFN delayed trading data,1.88,56.86,0.29,0.32,-6.9,18.52
2026-06-01T23:19:15.945593+00:00,TMGH.CA,Real Estate,15.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,7.36,TRADEABLE,IMPROVING,liquidity is cooling; below MA20; below MA50; overheated RSI,80.0,238304896.0,DirectFN delayed trading data,0.41,39.21,91.87,101.4,-12.92,26.75
2026-06-01T23:19:15.945593+00:00,PRDC.CA,Real Estate,15.74,8,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,34.36,TRADEABLE,IMPROVING,below MA20; below MA50; sector is not leading,4.35,17137188.0,DirectFN delayed trading data,0.95,47.52,4.96,6.09,-12.3,40.0
2026-06-01T23:19:15.945593+00:00,MAAL.CA,General / Verified EGX Expansion,15.69,10,MISSING,DEFENSIVE_NO_NEW_BUY,False,flow_or_market_gate=MISSING/DEFENSIVE_NO_NEW_BUY;below_MA50,WEAK_OR_RISKY,31.37,ACCUMULATION_SPIKE,IMPROVING,below MA20; below MA50; overheated RSI; sector is not leading,4.22,11487554.0,DirectFN delayed trading data,1.67,79.12,4.44,5.17,-4.95,22.51
